TANGGAL,FF_AVG,FF_X,RH_AVG,TAVG,RR,cluster,cluster_label
2026-04-13,3.0,9.0,80.0,27.3,0.2,2,Angin Sedang
2026-04-14,2.0,14.0,88.0,26.2,32.4,0,Angin Ringan
2026-04-15,2.0,4.0,87.0,25.7,38.2,0,Angin Ringan
2026-04-16,3.0,9.0,89.0,26.1,74.9,0,Angin Ringan
2026-04-17,1.0,8.0,90.0,26.4,25.4,0,Angin Ringan
2026-04-18,3.0,9.0,84.0,27.3,16.6,2,Angin Sedang
2026-04-19,3.0,12.0,87.0,26.2,6.9,2,Angin Sedang
2026-04-20,2.0,8.0,83.0,27.5,72.3,0,Angin Ringan
2026-04-21,2.0,7.0,84.0,27.2,0.0,2,Angin Sedang
2026-04-22,2.0,7.0,83.0,27.1,20.4,2,Angin Sedang
2026-04-23,1.0,4.0,87.0,26.5,4.9,1,Angin Tenang
2026-04-24,3.0,10.0,80.0,27.8,0.0,2,Angin Sedang
2026-04-25,3.0,11.0,78.0,28.4,0.0,2,Angin Sedang
2026-04-26,2.0,6.0,83.0,27.5,7.5,2,Angin Sedang
2026-04-27,1.0,5.0,83.0,27.5,0.4,2,Angin Sedang
2026-04-28,1.0,6.0,88.0,26.9,0.0,2,Angin Sedang
2026-04-29,3.0,12.0,87.0,26.9,16.2,2,Angin Sedang
2026-04-30,2.0,13.0,87.0,26.5,0.4,2,Angin Sedang
2026-05-01,1.0,7.0,86.0,26.1,30.0,0,Angin Ringan
2026-05-02,1.0,4.0,84.0,26.6,29.8,0,Angin Ringan
2026-05-03,2.0,10.0,86.0,26.9,0.0,2,Angin Sedang
2026-05-04,2.0,7.0,89.0,26.1,44.2,0,Angin Ringan
2026-05-05,2.0,7.0,89.0,25.4,77.6,0,Angin Ringan
2026-05-06,2.0,7.0,87.0,27.1,66.2,0,Angin Ringan
2026-05-07,2.0,11.0,85.0,27.3,10.0,2,Angin Sedang
2026-05-08,2.0,11.0,82.0,27.2,0.0,2,Angin Sedang
2026-05-09,2.0,6.0,87.0,26.5,0.0,2,Angin Sedang
2026-05-10,3.0,10.0,88.0,26.9,20.2,2,Angin Sedang
2026-05-11,1.0,4.0,85.0,27.7,39.6,0,Angin Ringan
2026-05-12,2.0,8.0,82.0,27.6,15.8,2,Angin Sedang
